filename,genre,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153
classical.00086.wav,classical,-283.4352,159.55325,-29.518972,18.540627,-9.879668,-3.4205968,-10.990983,-9.78434,-8.296976,-4.2428293,-2.8664072,-5.9698157,-4.0209274,0.1915859,0.1663486,0.3482064,0.46222633,0.23383796,0.4005394,0.20452017,0.42834908,0.4553816,0.26147205,0.4231486,0.16996482,0.0051956023,0.10311258,0.63804203,0.86553615,0.40458754,0.23799627,0.7359495,1.2301594,0.84868187,0.47288716,0.7338615,1.8907026,2.5804806,2.4563756,1.6221598,2.80441,1.0806088,2.339289,0.5516582,0.8305131,0.513374,0.68000495,1.2247078,1.802022,0.554269,0.33080435,1.6452463,0.39552623,0.096925445,0.46433935,0.42989376,0.7550689,0.43039522,0.24688919,0.24239716,0.617892,0.21406269,0.05992745,0.059516586,0.49920154,0.37286028,0.06504938,0.064305864,0.23124526,0.40029874,0.18598536,0.38630933,0.12564033,0.05475369,0.041472632,0.2877613,0.18991436,0.06422069,0.02156926,0.14076512,0.19630116,0.1299998,0.319341,0.05195964,0.066713855,0.055271626,0.1838082,0.0400768,0.026501192,0.014905655,0.0558714,0.041390512,0.020346995,0.01007216,0.067192964,0.058691155,0.032901634,0.07139313,0.024427364,0.012555412,0.012876523,0.05185918,0.02439735,0.010240603,0.0059162835,0.02584062,0.030546768,0.028227387,0.012378466,0.010360017,0.01088107,0.0058482713,0.01707142,0.0064945994,0.0047636963,0.0036748482,0.009450056,0.0051108403,0.0040247752,0.0021871766,0.0049008355,0.003682627,0.0044683716,0.007145701,0.0026004226,0.0028166457,0.002117034,0.0018450961,0.0015406637,0.0014784184,0.0011268817,0.0010326832,0.00090689445,0.0006451601,0.0007040317,0.00058168283,0.0006880435,0.0003776657,0.00037728084,0.0003464025,0.00051658717,0.00041210596,0.00031411648,0.00028574627,0.00033033278,0.00027585993,0.00036385097,0.00037073134,0.00028891032,0.0002111591,0.00028069087,0.00024480213,0.00036917088
classical.00087.wav,classical,-393.0342,190.77562,-13.312166,8.263633,1.5518675,-11.080791,-11.24487,-13.998271,-10.620688,-9.390383,-4.6135573,-10.067735,-4.8152575,0.22896484,0.2148632,0.40248883,0.16071226,0.21933028,0.12500188,0.2908188,0.45112738,0.23991337,0.43308738,0.18514155,0.34192783,0.009276187,0.0052958634,0.034586087,0.093952686,0.16393112,0.17015745,0.25287694,0.41365102,0.233447,0.4791356,1.2192171,0.97845787,0.9354385,0.9773266,1.128057,0.598199,2.9454944,0.87444395,0.82398766,0.59015685,0.2354224,0.26114434,0.6486957,0.051705547,0.2118519,0.39654815,0.034603525,0.06833245,0.22690901,0.24595132,0.37633243,0.04373542,0.023717336,0.37881693,0.24205749,0.0121628195,0.0037459538,0.1426984,0.15068974,0.043969516,0.04505531,0.013772414,0.02738948,0.021894496,0.083781555,0.016377272,0.0059579443,0.002286551,0.06933296,0.040711205,0.003576977,0.0013978777,0.028674731,0.04339469,0.012822815,0.06872486,0.007968066,0.0062472657,0.0022923648,0.036733057,0.011533906,0.0033134683,0.0008876149,0.049642358,0.048725437,0.005451363,0.0095883,0.004815745,0.011455257,0.0016326978,0.0038131,0.0013750872,0.0029476106,0.00036157412,0.0039151777,0.0029401493,0.0010719273,0.00014781504,0.0013030978,0.002583701,0.0006868846,0.00249423,0.0004032457,0.00020247072,0.00016753528,0.000832072,0.00019499568,0.00019784553,3.1413125e-05,0.00027820657,0.00040170513,3.6573976e-05,9.202058e-05,2.419691e-05,9.312042e-05,1.744513e-05,4.9289905e-05,2.3757675e-05,2.8115106e-05,8.62001e-06,5.7942507e-05,4.1684863e-05,6.6528205e-06,4.8470033e-06,1.49478055e-05,3.0227946e-05,4.3214513e-06,1.2637927e-05,3.4931743e-06,2.173495e-06,1.7861905e-06,3.963748e-06,1.9633032e-06,2.07881e-06,1.4380413e-06,2.174737e-06,2.56659e-06,9.3164766e-07,1.0025378e-06,1.8329304e-06,2.7210008e-06,1.0329942e-06,1.2196233e-06,1.3813229e-06,2.6106677e-06,1.7662322e-06,1.9494596e-06,1.8888182e-06
classical.00088.wav,classical,-299.7918,157.32382,-37.35202,15.766813,-5.7569356,-4.454066,-6.8151817,-10.736592,-9.884846,-8.157444,-5.422234,-7.8400235,-2.730619,0.34129423,0.25292143,0.21154617,0.31092006,0.14867634,0.21900977,0.14118482,0.39683026,0.5555497,0.2745469,0.46130672,0.21650027,0.0074245515,0.08492592,0.35872638,0.70234495,0.35109618,0.5599028,0.26231048,0.34415764,0.34976247,0.48505476,0.6546083,1.2223107,0.42300949,0.29425445,2.0752592,4.6424804,1.3346574,3.7439306,0.77052045,0.9554041,0.94549286,0.5997649,0.23136477,0.46830854,0.12302807,0.099747516,0.4150539,0.11792227,0.050084732,0.40088102,0.35650152,0.8086223,0.32532102,0.030885665,0.15750183,0.61845076,0.2084625,0.01961606,0.036076985,0.36957118,0.21605831,0.1048055,0.11931049,0.052235227,0.11329419,0.16886236,0.47892687,0.08084643,0.02441146,0.033315085,0.29021984,0.24530627,0.03199851,0.01138756,0.14216535,0.17743719,0.09331002,0.23067963,0.07652552,0.011309591,0.023262262,0.10239936,0.036439653,0.022343671,0.008474919,0.08145524,0.055692554,0.013763407,0.020702565,0.018690012,0.025309246,0.010461315,0.026947679,0.008530348,0.011864457,0.0054522622,0.029091617,0.018621799,0.005257119,0.0018563309,0.01716495,0.020578908,0.008056125,0.013301948,0.0055624177,0.005134966,0.0035799572,0.0099413525,0.00245914,0.0016625496,0.0008657682,0.0034543446,0.0022614833,0.0010615751,0.0008810061,0.0013127853,0.0012228172,0.00069212745,0.0011278782,0.00068493176,0.00060182327,0.00037337802,0.00061212166,0.00038789172,0.00033522543,0.00025884924,0.00035024184,0.00034149317,0.00022192525,0.00023838614,0.00022006256,0.00019193087,0.00012792998,0.00014197653,0.00013795232,0.00016724931,7.1069684e-05,0.00010514027,9.0802634e-05,0.00012098387,8.696625e-05,7.5512e-05,9.0272784e-05,8.247794e-05,6.785724e-05,6.235357e-05,5.8245052e-05,6.0779206e-05
classical.00089.wav,classical,-301.92847,57.542442,-59.13327,33.542343,-20.91211,17.741283,-0.64305013,49.023758,19.13011,27.098505,-17.633902,-0.2625496,-3.7518337,0.18490352,0.09342169,0.061236314,0.18328846,0.27507266,0.089418314,0.12427932,0.07527596,0.36874184,0.3404348,0.15641594,0.65541774,0.6422424,0.42655882,0.8667883,0.28032497,0.07857172,0.55427873,0.32769176,0.0045699915,0.06315346,0.09175608,0.0071094753,0.07558181,0.24080226,0.0323689,0.021885121,0.08974788,0.14328083,0.05780983,0.19708522,0.06801677,0.004654597,0.0035217078,0.002917768,0.011463656,0.07861239,0.13838378,0.009363034,0.026284566,0.12689622,0.071629636,0.05296144,1.048315,2.1526544,1.9687719,0.41181317,0.030611226,0.34658298,2.9677653,3.5276139,0.49880424,0.03534216,0.060081605,0.46087494,0.2002425,0.009854884,0.005176132,0.11979665,0.3319835,0.41212744,0.43635997,0.02594526,0.002304422,0.021457283,0.059167497,0.01036338,0.0020528957,0.028129123,0.57035476,0.37907362,0.24942759,0.06404318,0.0056808735,0.27109477,2.1288292,2.8746414,0.28186315,0.0048166197,0.013058967,0.37066144,0.2062307,0.0044770464,0.0076270346,0.323666,0.4593536,0.22404437,0.2698838,0.01109084,0.0027565921,0.10604029,0.46891835,0.08194119,0.0029638363,0.0054414095,0.11179834,0.1297374,0.048385512,0.018235302,0.008271415,0.011683282,0.0369553,0.07802461,0.017899822,0.033115778,0.0045437394,0.043053426,0.026658203,0.0019853192,0.0061551128,0.028215641,0.010063694,0.002415565,0.0036737432,0.0014616824,0.0026686394,0.0071070734,0.020222066,0.004248608,0.0029415367,0.0007127799,0.0047859144,0.006059183,0.0058146655,0.0007464324,0.00051227026,0.0012359809,0.0024969478,0.0032667886,0.00026893112,0.0003703927,0.00013362647,0.00037183054,0.00015602804,4.2744443e-05,1.8041009e-06,1.5805384e-06,1.7099859e-07,1.4580949e-08,1.155076e-08
classical.00090.wav,classical,-326.31674,85.90871,-42.98692,31.837812,-19.576056,9.992609,-16.461275,10.000379,-8.599359,25.513212,6.5387473,16.400175,3.502858,0.1677255,0.28699318,0.1296535,0.26353773,0.15776211,0.07338659,0.17544758,0.22691494,0.48707,0.27387613,0.241922,0.14773375,0.46382836,0.12527737,0.05432553,0.02088648,0.006757367,0.0012453682,0.007260628,0.11382306,0.31678548,0.7647025,0.6165472,0.5046461,0.2112988,0.005392151,0.029734934,0.5871739,0.750784,0.1574788,0.29510045,0.44279772,0.6527597,0.5225188,0.048963416,0.33141518,0.24264437,0.10656942,0.0070959427,0.08478805,0.25332126,0.10081966,0.31976804,1.3249037,0.67214006,0.07998836,0.06869253,0.93338335,1.1504929,0.09013978,0.062803805,0.02735142,0.078205906,0.13546982,0.24604207,0.033966538,0.0006499294,0.012088603,0.29413667,0.18652317,0.113007575,0.11324084,0.015824258,0.011588737,0.081706055,0.07989899,0.03709864,0.05133231,0.06570431,0.48304564,0.16159818,0.12657034,0.05042944,0.16253318,0.11777376,0.09157827,0.07318549,0.029173892,0.060555212,0.02788451,0.10195453,0.055270683,0.03617181,0.04899192,0.1419477,0.03082896,0.07199394,0.05666098,0.029323492,0.013938871,0.0050381143,0.01990663,0.040531695,0.1028233,0.02933531,0.06193809,0.033998035,0.010057829,0.0059279706,0.041057058,0.019094301,0.0048541855,0.0043354826,0.003929088,0.0032128277,0.00790603,0.032073215,0.016759818,0.004392228,0.0013612856,0.008378342,0.0027045277,0.0012947837,0.00073417404,0.0008237114,0.0012221053,0.0031671752,0.0017555744,0.0010224334,0.0006827567,0.00031927525,0.0017847065,0.0010579851,0.00097387715,0.00063833914,0.0007347236,0.0007975395,0.000623218,0.00037874488,9.4355164e-05,9.742275e-05,6.750204e-05,3.3991542e-05,2.9817033e-05,8.939379e-06,2.0017944e-06,3.901987e-07,6.597047e-08,1.7134532e-08,1.2651192e-08
classical.00091.wav,classical,-251.3183,88.73774,-41.7524,37.908646,-12.024274,21.6241,-5.8539314,25.719711,-5.185972,14.301182,-7.5509515,10.46478,-4.928893,0.14311522,0.29279023,0.131413,0.24408002,0.42175397,0.17629766,0.20674334,0.14152168,0.3382435,0.23952928,0.09838598,0.27573583,0.664021,0.69694954,0.42960408,0.2887666,0.3386555,3.1583986,5.6437664,2.6296556,0.44813883,0.25448948,0.25011164,0.43710536,1.3893014,0.20080946,0.12200177,0.31426945,0.15168417,0.065764055,0.50020343,0.27872422,0.30708796,0.42106006,0.037655428,0.11472177,0.36200115,0.41464266,0.03283782,0.14925326,0.52753085,0.13846254,0.12031985,2.8368263,6.05383,0.89715606,0.17336205,0.051691446,0.22419424,2.0967371,1.5775332,0.44862166,0.9397994,0.67725176,1.4405372,0.31174117,0.059594814,0.02812753,1.1444128,1.286451,0.75202405,0.5960881,0.048368167,0.0154612325,0.103210874,0.81981343,0.4326846,0.095669925,0.07195443,1.1069899,0.7237586,0.46896103,0.05056669,0.05647948,0.13625596,0.5293639,0.53326195,0.08951696,0.17567284,0.16333275,0.9367532,0.5190053,0.040835474,0.020865627,0.4843246,0.7191352,0.5073943,0.4796254,0.03316839,0.018827515,0.07367602,0.7185818,0.3204917,0.061818387,0.023296544,0.21849242,0.30214998,0.07974267,0.019199936,0.050941728,0.07481472,0.035241537,0.07602732,0.0117540555,0.039622385,0.03605027,0.13326438,0.077809595,0.005572004,0.0022528858,0.010767372,0.009468315,0.005809613,0.00517058,0.0047721197,0.008282758,0.009613899,0.01467215,0.005508809,0.0046738177,0.0015331549,0.0066466467,0.005777102,0.0028866348,0.0013264557,0.0019425369,0.0044553946,0.0028529079,0.002980072,0.00043501132,0.0005828103,0.0003438215,0.00050566014,0.00020341981,6.3125524e-05,4.8410334e-06,1.0250882e-06,3.0258508e-07,4.5151516e-08,3.7585924e-08
classical.00092.wav,classical,-299.7126,103.67623,-27.657272,51.028336,12.27966,16.508783,-10.941353,-0.89493376,3.8351676,12.960477,-12.398089,2.4647222,5.1784368,0.28995737,0.09248042,0.04283281,0.12819572,0.28126407,0.12580231,0.12646419,0.06840237,0.102033645,0.40023547,0.17951292,0.33637047,0.26287046,3.3283381,4.370867,0.68610746,1.9610811,11.376791,7.9422455,0.17163868,1.5878035,5.6209655,0.882713,1.8212267,6.1953077,1.7843176,1.5804305,0.54013455,2.695487,0.70770454,1.7723973,2.1791089,0.9499964,0.0823723,0.087039344,0.3763267,0.74356294,0.8941005,0.12576361,0.24899179,0.93396056,0.39239088,0.2905607,0.042006142,0.06563323,0.48510066,0.3251119,0.019498324,0.003985025,0.10821154,0.12857741,0.09013483,0.17084694,0.023611167,0.018962102,0.018337104,0.032329824,0.020964162,0.13122487,0.18561302,0.7225269,0.99431497,0.07725908,0.029779954,0.08211324,0.22230773,0.07378003,0.1319429,0.03175954,1.5491056,2.1003025,22.05955,36.4433,0.39646235,0.07840782,1.5845038,10.497019,2.6797256,10.404327,2.6629798,0.13129038,0.05842666,0.19699086,0.116807945,0.05786069,0.057858586,0.2494092,2.5858243,0.25936577,0.0072099604,0.017855568,0.059325214,0.03271751,0.05689281,0.02033499,0.04410219,0.020486757,0.12476559,0.23030886,0.01263294,0.01458335,0.046791866,0.43429947,0.08488661,0.32071522,0.18819939,0.0077923806,0.0031001724,0.0052204374,0.0020479008,0.00086484227,0.0009417592,0.0012681066,0.0053646127,0.0010942736,0.00057426916,0.0005967546,0.002309053,0.0014302734,0.0014403096,0.00075621606,0.00047638104,0.0006811206,0.00064391654,0.0010742148,0.0005617641,0.00047275738,0.00010435319,0.00037891482,0.00023663041,0.00010855592,0.0001572798,5.386088e-05,1.4350762e-05,4.8731417e-06,1.0055315e-06,1.6301038e-07,5.1463783e-08,8.9196375e-09,7.4141817e-09
classical.00093.wav,classical,-207.37747,117.60778,-41.404255,13.253087,-1.6882399,15.532319,-10.36277,-1.8636898,-12.762173,7.0103326,-0.78136903,2.0718129,-8.264468,0.25621524,0.10053326,0.21928854,0.16476284,0.4267955,0.43200055,0.25512332,0.4145817,0.117269754,0.11135347,0.06125912,0.16442156,0.035802178,0.81411046,1.9297963,2.596623,2.2777247,15.916724,33.3206,4.7329893,0.6681914,2.6461196,1.9253576,1.2973212,3.023946,3.7271361,1.9756434,1.14353,0.26784486,0.13030365,0.7015329,1.5465099,1.5274074,0.3765117,2.4888036,0.63964504,0.685709,3.3216572,3.2828963,2.3492947,0.2023998,0.87444824,3.3536124,0.6600195,0.07822316,0.510246,0.8481019,0.20064412,0.055914428,0.7518092,1.7093836,1.047231,3.4452112,0.82426417,0.05023234,0.08913876,2.5299566,2.8148534,0.35761005,0.32641625,9.324356,26.12751,9.579239,20.805182,2.4306853,1.5551035,0.65367734,10.607735,4.8858852,0.11174158,0.060331404,1.052743,2.0405955,0.13883747,0.019851211,0.29352528,0.7351762,0.2266914,0.98941183,0.32274666,0.041245535,0.015168084,0.3932587,0.6662994,0.04755913,0.009706503,0.09109547,0.09174203,0.042772304,0.027240753,0.014623471,0.06581509,0.024629306,0.34192595,0.17023787,0.012200384,0.009363358,0.023188451,0.023692684,0.023251038,0.0060961405,0.005522505,0.011839876,0.0029852581,0.010433085,0.0062726797,0.0037858272,0.0030422527,0.008863999,0.009610819,0.0025770608,0.0022420797,0.003193639,0.0030560398,0.0027902033,0.0026757722,0.0035449544,0.0060750907,0.001337415,0.0015327609,0.0013595329,0.00068069895,0.0014301605,0.0012560547,0.00073789683,0.0014305869,0.0017763041,0.0012090186,0.0019175058,0.00061767595,0.0011382462,0.0006303373,0.00028339846,6.330756e-05,1.5576543e-05,4.537516e-06,3.3817298e-07,1.4983152e-07,3.103046e-08,2.1138641e-08
classical.00094.wav,classical,-385.7943,128.62302,-26.731682,39.48326,-2.1734622,16.760435,-5.7341957,14.724416,-3.0906632,12.311255,-5.892707,2.792582,3.6800177,0.42616117,0.33499068,0.5315263,0.3251379,0.20121357,0.21861775,0.35243005,0.4469279,0.29529127,0.48474535,0.548915,0.26122883,0.1031895,0.40578982,1.3645078,1.0138776,0.20634942,0.3043203,0.3450991,0.18656892,0.10278535,0.05733816,0.0932903,0.09275378,0.018177602,0.09719819,0.12593651,0.056590084,0.37736845,0.29283866,0.05198073,0.27672163,0.20124501,0.06977548,0.24997284,0.040895727,0.009883837,0.0040337765,0.005515468,0.015066516,0.041514985,0.083737694,0.08625956,0.09587449,0.07105336,0.08803234,0.08996171,0.20509131,0.100794815,0.0072991606,0.0025626593,0.03922875,0.07351755,0.012930064,0.008170535,0.0067299334,0.03201855,0.009584229,0.027099816,0.0095201675,0.010767909,0.0059572463,0.01422978,0.011035793,0.006783161,0.020201527,0.019458938,0.056979578,0.0073863743,0.006532393,0.0026508973,0.032810625,0.016303465,0.051042162,0.03255284,0.0022473757,0.0013477432,0.0116248755,0.022371182,0.0059294924,0.01608018,0.00784057,0.029228225,0.0063505485,0.006162529,0.0024447097,0.007514194,0.009551751,0.010902186,0.016900083,0.0031937019,0.003899389,0.006390664,0.014136238,0.0027411112,0.0012539253,0.0003106732,0.004231157,0.0031396672,0.0036817302,0.0018104388,0.0006910755,0.00045876513,0.0011111523,0.00090087915,0.00047123016,0.0008170088,0.00028374002,0.0012362392,0.00029859086,9.1059934e-05,8.949914e-05,0.0002213951,0.0002208682,0.00020452731,0.00018716112,0.00016883205,0.00013332591,0.00017772162,0.0003547966,0.00013285184,0.000113209855,5.6464134e-05,0.00014979889,7.602147e-05,5.7495185e-05,4.388178e-05,2.0912203e-05,2.0519987e-05,1.8186282e-05,9.334609e-06,6.9151156e-06,6.082008e-06,1.634549e-06,9.88815e-07,1.4610873e-07,2.6274089e-08,8.5699465e-09,6.0475807e-09,5.8817e-09
classical.00095.wav,classical,-422.60803,89.84974,-18.716208,37.78641,6.01675,4.1617346,-1.9914649,12.111292,4.1678967,13.7912655,2.8296854,5.8862886,6.122228,0.29374483,0.15837926,0.35647908,0.16857424,0.124939874,0.33645564,0.13233186,0.22108497,0.1783144,0.22481477,0.38083115,0.15476163,0.13351385,0.9112444,0.7491674,0.59305334,0.34586743,0.11968007,0.2475311,0.22304842,0.97568154,0.2115479,0.09316667,0.092345804,0.2194665,0.16062278,0.013445234,0.01224178,0.19498669,2.297423,0.7449086,0.043234944,0.03307184,0.07619541,0.3493979,0.053806335,0.011077455,0.029376475,0.25348797,0.101494305,0.007159854,0.049811084,0.11422184,0.4417342,0.2291513,0.0098373955,0.03484728,0.33223042,0.15857212,0.00489476,0.0022611346,0.011675044,0.018279945,0.0028554876,0.0028685068,0.022603387,0.03912004,0.005549098,0.0064174323,0.0056164875,0.0025093781,0.0038871872,0.052629903,0.05614769,0.0057555665,0.0055507543,0.016762722,0.028368752,0.04067457,0.033509493,0.00789772,0.0074048648,0.009071908,0.06753046,0.043558896,0.0028366016,0.0037648627,0.024526121,0.062704094,0.0053891405,0.0012078347,0.0069485116,0.028705375,0.01299653,0.037800822,0.021291526,0.00786846,0.0016917243,0.0260652,0.044314902,0.0017732594,0.0024667329,0.006389181,0.014366817,0.007434029,0.0037843732,0.0035019312,0.025835551,0.0037651195,0.004656576,0.0030892983,0.001334505,0.0017407357,0.0022925113,0.0052443137,0.00031143136,0.0003322439,0.0005697574,0.0019618033,0.0004840983,0.0003975897,0.00013303471,5.2789994e-05,0.00011870442,0.00072437275,0.00093329285,0.00033197665,0.00020650103,0.00011627594,0.0004453099,0.00015150128,0.00014999753,6.610652e-05,0.00030995667,0.00011761191,5.597116e-05,9.2709815e-05,0.00010505872,6.42115e-05,2.1672724e-05,3.836527e-05,2.2262753e-05,6.771932e-06,9.420762e-06,2.2592596e-06,4.0940168e-07,1.16851055e-07,1.0484793e-08,6.4832335e-09,6.0895977e-09
classical.00096.wav,classical,-203.61938,111.205956,-51.536655,39.485825,-10.562026,11.9137125,-13.181607,15.123319,-7.2917004,13.3770485,-7.313064,3.840409,-3.7820065,0.21410686,0.36736655,0.5991418,0.2510624,0.22123545,0.17684296,0.21991359,0.2953638,0.21187401,0.46882054,0.29102156,0.19967134,0.17307048,6.6014915,23.271072,1.7920313,2.7761672,6.0312977,0.46377227,0.5211043,0.9160485,0.52156174,4.010712,2.5840755,0.87788737,0.711997,0.9542448,0.71089906,3.4599602,1.4935809,0.46360746,0.7976176,1.2067319,2.492966,5.742199,0.6859559,0.30300897,0.4041944,0.21296735,0.35497487,0.6890167,1.0534613,1.6645027,0.4595827,0.6076654,3.1151426,2.6134837,1.9853073,1.646282,0.3905144,0.37362632,0.39534503,0.93001497,0.49698064,0.36329412,0.38203254,0.9697035,0.42987263,0.09951422,0.089026675,0.46368778,0.2974165,0.40668523,0.38358763,0.417937,0.50246525,0.26214153,0.4666824,0.20978965,0.14984922,0.2142139,1.4162946,0.74548274,0.5138474,0.73938847,0.22512034,0.32435057,0.25904134,0.23605448,0.33825156,0.6982454,0.3528694,0.76313585,0.3819325,0.065042414,0.05443622,0.50966865,0.5273521,0.23438522,0.45926598,0.10222732,0.1209938,0.13858552,0.29377356,0.14175472,0.053607535,0.07284506,0.21787305,0.24905455,0.10895296,0.04898496,0.03503499,0.040954255,0.02280648,0.023179485,0.025186725,0.04513205,0.025560651,0.04812305,0.020260423,0.004652875,0.0028152284,0.009742507,0.019985452,0.008487269,0.012267299,0.007893268,0.017174847,0.007690103,0.0071589556,0.0037824193,0.0046520787,0.0023721708,0.004957339,0.004357009,0.0024604376,0.0015483124,0.0011531103,0.0017157698,0.0012167383,0.0010929764,0.00063789485,0.00024063313,9.456299e-05,3.4915767e-05,9.76578e-06,1.3865205e-06,1.2400062e-07,4.259269e-08,3.3044838e-08
classical.00097.wav,classical,-280.7256,122.72235,-14.398866,26.855799,1.351974,5.9942274,-13.104071,3.3753622,-11.5543375,5.1937947,-1.0517685,2.7634668,0.06284391,0.3505909,0.23697688,0.2439518,0.11162045,0.37925112,0.19719933,0.08268535,0.1791826,0.17020506,0.3315594,0.13529648,0.24935348,0.06276762,0.33424363,0.8895825,1.0388451,0.34206817,0.35350338,0.6065866,1.5016454,1.5262549,1.3550884,2.668788,0.59573156,1.0052155,0.6073771,1.7461486,1.0884455,1.3616726,0.35132673,1.0365978,9.197695,5.5062895,2.201489,2.9658298,0.24710399,0.39181888,0.90448916,0.33319077,0.07048509,0.030910315,0.5713792,1.5677129,0.37213838,0.108781986,0.5127602,0.52066714,0.1713012,0.0438062,0.11737075,0.7760076,0.7512432,0.6130125,0.043336563,0.06000314,0.137789,0.4369553,0.06831422,0.004320483,0.018611016,0.8546444,0.87229633,0.2830282,0.14571217,0.00932032,0.035960097,0.09498119,0.27306974,0.05627411,0.016423771,0.073904775,0.22696629,0.073824786,0.014914245,0.007411032,0.060420826,0.37741163,0.11586424,0.12343226,0.03451102,0.045969613,0.010066725,0.029435864,0.016193936,0.011744998,0.012247646,0.15140428,0.118888214,0.024983581,0.011763068,0.0039932574,0.018523332,0.020428961,0.030615035,0.0077721784,0.0064917495,0.0019598403,0.006093914,0.00599571,0.0017130047,0.00049172464,0.0027219125,0.0059883106,0.0034974655,0.006047333,0.001421024,0.0014805904,0.0011496721,0.002379116,0.0011023725,0.00039916125,0.00033671933,0.0008915114,0.0011501017,0.00063076406,0.0005405821,0.0005389393,0.0012317925,0.001658423,0.0017367037,0.00080361805,0.00062516186,0.0003894551,0.001301575,0.0015286539,0.0009454463,0.0004548161,0.000184465,0.00023388393,0.000102066486,0.00015893047,0.00011405065,5.9236914e-05,2.4459043e-05,5.9422296e-06,9.317439e-07,1.2604444e-07,3.377476e-08,7.6672135e-09,6.0855196e-09
classical.00098.wav,classical,-287.521,101.73793,-35.369,41.282764,-12.745122,17.284992,-13.978298,16.311884,-5.599028,13.664283,-8.790592,-0.0571059,-13.769377,0.39803562,0.1438681,0.112386,0.102712214,0.38788804,0.58346933,0.27812976,0.2832412,0.1927616,0.51809615,0.31035975,0.16872722,0.26663306,0.3670467,0.6634245,0.38837257,0.06167074,1.0895504,3.9026175,0.37846527,0.25091612,0.26666728,0.06574227,0.08183771,2.019673,1.9400102,0.106799014,0.05588269,0.23093303,0.16590115,0.056009766,0.6451421,0.35002267,0.012974479,0.017037751,0.0064497422,0.074268214,0.13029887,0.37014544,0.09161918,0.0071654757,0.28868458,0.33882508,0.026891638,0.45149812,2.0500462,0.77861005,0.48420432,0.17938577,0.019386658,0.031048845,0.48091018,0.73979014,0.11909818,0.004142595,0.031284563,0.070079185,0.01891592,0.005717775,0.0053626,0.06553432,0.114027865,0.7116091,0.4500592,0.023544678,0.0039794035,0.08262424,0.2749159,0.021263149,0.010547988,0.1525287,0.8043376,0.18442072,0.5241373,0.2262603,0.0106797395,0.014981606,0.20229077,0.37732634,0.03127377,0.004202921,0.08508402,0.15210788,0.024157656,0.006207919,0.03907311,0.51417255,0.23019712,0.30339608,0.45326355,0.01540535,0.0034401715,0.058943663,0.20805846,0.045698058,0.020636251,0.05568225,0.15696333,0.027683197,0.015977636,0.006029063,0.0070997495,0.006365201,0.025707936,0.037136357,0.02330782,0.020490069,0.010455127,0.013554177,0.002885776,0.0010901456,0.00080487813,0.0037456984,0.0023595921,0.0021805512,0.00452986,0.00449573,0.005022075,0.0041282754,0.004270101,0.0013806057,0.0008683141,0.0006495933,0.003450229,0.0019190653,0.0020321528,0.00071116805,0.00061730086,0.000521383,0.0004182793,0.0005390131,0.00016249497,7.406155e-05,2.5263274e-05,1.490399e-05,2.8241197e-06,4.1251275e-07,3.6393622e-08,9.442933e-09,5.934201e-09
